,year,policedistrict,Aggravated Assault,All Other Offenses,Arson,Burglary,Curfew Violations,DUI,Disorderly Conduct,Drug Violations,Embezzlement,Forcible Rape,Forgery,Fraud,Gambling,Larceny,Liquor Law Violations,Motor Vehicle Theft,Murder Non Negligent Manslaughter,Other Assaults,Other Family Offenses,Other Sex Offenses,Prostitution,Rape,Robbery,Runaways,Stolen Property,Vagrancy,Vandalism,Weapons
986,2006.0,Baca County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
987,2006.0,Basalt PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
988,2006.0,Bayfield Marshal,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
989,2006.0,Bent County Sheriff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
990,2006.0,Berthoud PD,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
991,2006.0,Black Hawk PD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
992,2006.0,Boulder County Sheriff,8.0,46.0,1.0,9.0,1.0,12.0,3.0,31.0,0.0,1.0,2.0,0.0,0.0,16.0,104.0,4.0,0.0,22.0,1.0,0.0,0.0,,0.0,0.0,5.0,0.0,11.0,7.0
993,2006.0,Boulder PD,5.0,150.0,0.0,3.0,2.0,17.0,12.0,61.0,0.0,0.0,0.0,2.0,0.0,84.0,68.0,1.0,0.0,24.0,0.0,6.0,0.0,,2.0,0.0,3.0,0.0,33.0,3.0
994,2006.0,Bow Mar PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
995,2006.0,Brighton PD,12.0,231.0,0.0,4.0,9.0,6.0,111.0,76.0,0.0,3.0,0.0,0.0,0.0,72.0,77.0,4.0,0.0,46.0,14.0,10.0,0.0,,4.0,44.0,2.0,0.0,45.0,16.0
996,2006.0,Broomfield PD,3.0,133.0,3.0,24.0,35.0,4.0,69.0,76.0,0.0,1.0,2.0,0.0,0.0,202.0,113.0,2.0,0.0,40.0,0.0,7.0,0.0,,2.0,0.0,1.0,0.0,33.0,9.0
997,2006.0,Brush PD,0.0,28.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0
998,2006.0,Buena Vista PD,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
999,2006.0,Burlington PD,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1000,2006.0,Campo PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1001,2006.0,Canon City PD,20.0,26.0,0.0,1.0,1.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,2.0,0.0,17.0,0.0,3.0,0.0,,0.0,21.0,1.0,0.0,11.0,2.0
1002,2006.0,Carbondale PD,0.0,13.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
1003,2006.0,Castle Rock PD,12.0,86.0,0.0,4.0,11.0,4.0,11.0,20.0,2.0,0.0,1.0,8.0,0.0,31.0,55.0,4.0,0.0,11.0,0.0,0.0,0.0,,0.0,67.0,0.0,0.0,0.0,3.0
1004,2006.0,Cedaredge Marshal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1005,2006.0,Centennial PD,7.0,29.0,2.0,3.0,71.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,17.0,283.0,0.0,0.0,13.0,2.0,0.0,0.0,,1.0,127.0,0.0,0.0,2.0,4.0
1006,2006.0,Center PD,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1007,2006.0,Central City PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1008,2006.0,Chaffee County Sheriff,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1009,2006.0,Cherry Hills Village PD,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1010,2006.0,Cheyenne County Sheriff,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1011,2006.0,Clear Creek County Sheriff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1012,2006.0,Collbran Marshal,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1013,2006.0,Colorado Div. of Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1014,2006.0,Colorado School of Mines PD,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1015,2006.0,Colorado Springs PD,64.0,949.0,20.0,107.0,0.0,34.0,215.0,266.0,0.0,3.0,4.0,28.0,0.0,757.0,338.0,46.0,1.0,242.0,3.0,36.0,0.0,,30.0,1161.0,8.0,0.0,124.0,52.0
1016,2006.0,Colorado State Patrol,1.0,82.0,0.0,0.0,0.0,129.0,0.0,55.0,0.0,0.0,1.0,3.0,0.0,0.0,116.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,8.0,0.0,0.0,2.0
1017,2006.0,Colorado State Univ. - Fort Collins PD,0.0,11.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1018,2006.0,Colorado State Univ. Pueblo PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1019,2006.0,Columbine Valley PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
1020,2006.0,Commerce City PD,10.0,129.0,0.0,5.0,63.0,3.0,120.0,40.0,0.0,1.0,1.0,0.0,0.0,47.0,38.0,3.0,0.0,36.0,3.0,3.0,1.0,,2.0,0.0,7.0,0.0,34.0,20.0
1021,2006.0,Cortez PD,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0
1022,2006.0,Costilla County Sheriff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1023,2006.0,Craig PD,0.0,36.0,0.0,3.0,41.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,34.0,0.0,0.0,7.0,0.0,2.0,0.0,,0.0,22.0,0.0,0.0,6.0,1.0
1024,2006.0,Crested Butte Marshal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
1025,2006.0,Cripple Creek PD,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1026,2006.0,Crowley County Sheriff,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1027,2006.0,Custer County Sheriff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1028,2006.0,Dacono PD,1.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,11.0,1.0,0.0,5.0,0.0
1029,2006.0,De Beque Marshal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1030,2006.0,Del Norte PD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1031,2006.0,Delta County Sheriff,0.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1032,2006.0,Delta PD,1.0,10.0,0.0,1.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0
1033,2006.0,Denver PD,121.0,33.0,1.0,167.0,1.0,1.0,0.0,131.0,3.0,5.0,3.0,4.0,0.0,99.0,2.0,125.0,0.0,160.0,4.0,47.0,5.0,,60.0,163.0,41.0,0.0,159.0,63.0
1034,2006.0,Dillon PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1035,2006.0,Dolores County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1036,2006.0,Douglas County Sheriff,15.0,275.0,14.0,31.0,56.0,15.0,46.0,180.0,0.0,10.0,3.0,4.0,0.0,297.0,291.0,4.0,0.0,108.0,0.0,8.0,0.0,,2.0,0.0,4.0,0.0,25.0,8.0
1037,2006.0,Durango PD,2.0,25.0,1.0,1.0,1.0,3.0,4.0,12.0,0.0,0.0,0.0,5.0,0.0,24.0,45.0,1.0,0.0,14.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,3.0
1038,2006.0,Eagle County Sheriff,0.0,16.0,0.0,6.0,0.0,1.0,7.0,9.0,0.0,1.0,0.0,3.0,0.0,17.0,56.0,0.0,0.0,13.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0
1039,2006.0,Eagle PD,0.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1040,2006.0,Eaton PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1041,2006.0,Edgewater PD,2.0,33.0,0.0,4.0,39.0,2.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,,0.0,3.0,0.0,0.0,11.0,1.0
1042,2006.0,El Paso County Sheriff,115.0,333.0,3.0,33.0,275.0,10.0,35.0,74.0,0.0,3.0,2.0,5.0,0.0,68.0,172.0,26.0,1.0,4.0,3.0,10.0,0.0,,2.0,0.0,5.0,0.0,59.0,12.0
1043,2006.0,Elbert County Sheriff,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1044,2006.0,Elizabeth PD,0.0,4.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0
1045,2006.0,Empire PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1046,2006.0,Englewood PD,0.0,134.0,2.0,4.0,60.0,2.0,10.0,40.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,16.0,1.0,0.0,0.0,,3.0,0.0,7.0,0.0,39.0,12.0
1047,2006.0,Erie PD,1.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0
1048,2006.0,Estes Park PD,0.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
1049,2006.0,Evans PD,2.0,17.0,1.0,12.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,17.0,29.0,3.0,0.0,6.0,0.0,4.0,0.0,,0.0,0.0,2.0,0.0,15.0,3.0
1050,2006.0,Federal Heights PD,0.0,49.0,0.0,1.0,33.0,0.0,8.0,18.0,0.0,0.0,2.0,2.0,0.0,39.0,16.0,4.0,0.0,19.0,0.0,2.0,0.0,,0.0,0.0,3.0,0.0,13.0,2.0
1051,2006.0,Firestone PD,2.0,31.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,2.0
1052,2006.0,Florence PD,0.0,14.0,2.0,0.0,7.0,1.0,11.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
1053,2006.0,Fort Collins PD,13.0,328.0,8.0,9.0,18.0,11.0,48.0,77.0,0.0,2.0,0.0,6.0,0.0,164.0,131.0,2.0,0.0,64.0,2.0,3.0,0.0,,2.0,0.0,5.0,0.0,57.0,13.0
1054,2006.0,Fort Lewis College PD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1055,2006.0,Fort Lupton PD,1.0,65.0,2.0,0.0,8.0,2.0,40.0,17.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,2.0,0.0,18.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,13.0,4.0
1056,2006.0,Fort Morgan PD,1.0,59.0,0.0,3.0,66.0,0.0,15.0,6.0,0.0,0.0,2.0,0.0,0.0,32.0,32.0,0.0,0.0,7.0,0.0,1.0,0.0,,1.0,5.0,0.0,0.0,31.0,1.0
1057,2006.0,Fountain PD,0.0,75.0,7.0,21.0,61.0,1.0,46.0,15.0,0.0,0.0,1.0,1.0,0.0,37.0,21.0,3.0,0.0,41.0,0.0,4.0,0.0,,2.0,0.0,0.0,0.0,32.0,5.0
1058,2006.0,Fowler PD,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1059,2006.0,Fraser/Winter Park PD,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1060,2006.0,Frederick PD,4.0,33.0,1.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,0.0
1061,2006.0,Fremont County Sheriff,1.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0
1062,2006.0,Frisco PD,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1063,2006.0,Fruita PD,1.0,46.0,0.0,1.0,59.0,1.0,33.0,27.0,0.0,0.0,0.0,1.0,0.0,19.0,14.0,0.0,0.0,17.0,0.0,3.0,0.0,,0.0,4.0,0.0,0.0,1.0,3.0
1064,2006.0,Garfield County Sheriff,3.0,17.0,1.0,3.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0,10.0,35.0,2.0,0.0,38.0,1.0,1.0,0.0,,0.0,5.0,2.0,0.0,3.0,0.0
1065,2006.0,Gilpin County Sheriff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1066,2006.0,Glendale PD,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
1067,2006.0,Glenwood Springs PD,1.0,47.0,2.0,7.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,2.0
1068,2006.0,Golden PD,2.0,111.0,0.0,5.0,10.0,4.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,24.0,49.0,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,15.0,1.0
1069,2006.0,Grand County Sheriff,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1070,2006.0,Grand Junction PD,8.0,267.0,2.0,14.0,0.0,6.0,116.0,82.0,1.0,1.0,0.0,8.0,0.0,204.0,126.0,3.0,0.0,26.0,1.0,3.0,0.0,,1.0,0.0,4.0,0.0,39.0,7.0
1071,2006.0,Greeley PD,42.0,250.0,3.0,34.0,0.0,16.0,43.0,69.0,0.0,1.0,4.0,4.0,0.0,190.0,144.0,10.0,1.0,60.0,1.0,11.0,0.0,,7.0,0.0,10.0,0.0,65.0,17.0
1072,2006.0,Green Mountain Falls Marshal,2.0,8.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,4.0,12.0,0.0,0.0,0.0,0.0
1073,2006.0,Greenwood Village PD,0.0,117.0,0.0,0.0,24.0,7.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,32.0,41.0,2.0,0.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1074,2006.0,Gunnison County Sheriff,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1075,2006.0,Gunnison PD,1.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1076,2006.0,Haxtun PD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1077,2006.0,Hayden PD,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,14.0,0.0,0.0,0.0,0.0
1078,2006.0,Hinsdale County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1079,2006.0,Holyoke PD,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1080,2006.0,Hotchkiss Marshal,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
1081,2006.0,Huerfano County Sheriff,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
1082,2006.0,Idaho Springs PD,0.0,6.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,2.0,0.0
1083,2006.0,Ignacio PD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1084,2006.0,Jackson County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1085,2006.0,Jefferson County Sheriff,17.0,329.0,9.0,32.0,346.0,13.0,46.0,144.0,2.0,1.0,3.0,1.0,0.0,171.0,367.0,9.0,0.0,84.0,0.0,4.0,0.0,,0.0,4.0,2.0,0.0,38.0,17.0
1086,2006.0,Johnstown PD,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0
1087,2006.0,Kersey PD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1088,2006.0,Kiowa County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1089,2006.0,Kiowa PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
1090,2006.0,Kremmling PD,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1091,2006.0,La Junta PD,1.0,38.0,0.0,0.0,6.0,1.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,14.0,1.0
1092,2006.0,La Plata County Sheriff,0.0,144.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
1093,2006.0,La Salle PD,3.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1094,2006.0,La Veta PD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
